lessonId,title,slug,subject,strand,subStrand,learningOutcome,status,journeySource,pubStepCount,draftStepCount,pubSeverity,draftSeverity,worstSeverity,pubFlags,draftFlags,sampleText
"80a53a09-9731-4228-93fd-5500629668a2","Listening with Attention","listening-with-attention","English Language Activities","1.0 Listening","1.4 Effective Communication","Listen with increased attention to rhymes, songs, conversations and stories","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through everyday life. are you ready? welcome! our mission is to learn abo"
"ff88b988-0c22-46d9-8cfb-69395eab4111","Hopping at Low, Medium and High Levels","g2-movement-hopping-at-low-medium-and-high-levels","Movement","Movement: Basic Movement Skills","1.1 Locomotor Skills: Hopping — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when hopping, perform hopping in different ","PUBLISHED","none","","","empty","empty","empty","","",""
"d2bb777d-68d0-42d7-9836-73b1aba6a0b8","Oral Hygiene Review: Caring for My Teeth","g2-hygiene-nutrition-oral-hygiene-review-caring-for-my-teeth","Hygiene & Nutrition","Health Practices","1.2 Oral Hygiene — 4 official lesson(s)","By the end of the lesson, the learner should be able to identify good oral habits, identify harmful oral habits, practis","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","GENERIC: ""here is what you need to know""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""","hello! i am owl. let us learn about caring for my teeth together! hello, friend! today we will learn about caring for my teeth. are you ready? welcome! our mission is to explore caring for my teeth to"
"585a6182-8bf9-49d3-b74b-f9998654eecb","Kuandika majina ya nambari 11-50","g2-kiswahili-kuandika-majina-ya-nambari-11-50","Kiswahili","Kuandika","Shuleni — Nambari 11-50","By the end of the lesson, the learner should be able to: write selected number names from eleven to fifty accurately and","PUBLISHED","none","","","empty","empty","empty","","",""
"853782ed-f7d2-4536-9665-cab6f525dbff","Filling in Missing Numbers 51 to 100","g2-mathematics-filling-in-missing-numbers-51-to-100","Mathematics","Numbers","1.1 Number Concept","By the end of the lesson, the learner should be able to: represent numbers 1-100 using concrete objects in the environme","PUBLISHED","draft","","10","empty","likely_clean","likely_clean","","GENERIC: ""listen carefully""",""
"40dd285c-37ef-47d7-b392-c49df3ab9514","Activities in the Home: Vocabulary and Pronunciation","g2-english-activities-in-the-home-vocabulary-and-pronunciation","English","Listening and Speaking","1.2 Pronunciation and Vocabulary — Activities in the Home: Subject-verb agreement: was and were","By the end of the lesson, the learner should be able to: recognise consonant blends, pronounce theme vocabulary correctl","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through activities in the home. are you ready? welcome! our mission is to "
"a4fc636e-6152-4875-8f1c-9c8414bfcc25","Responding to Feelings and Ideas","responding-to-feelings-and-ideas","English Language Activities","1.0 Listening","1.4 Effective Communication","Listen to experiences of others and respond appropriately to the feelings and ideas expressed","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through questions. are you ready? welcome! our mission is to learn about l"
"b5861e8b-5ffc-47fc-b47e-b2cfad91aa71","Rooms and Areas in a House","g2-hygiene-nutrition-rooms-and-areas-in-a-house","Hygiene & Nutrition","Health Practices","1.3 Use of Different Rooms in a House — 4 official lesson(s)","By the end of the lesson, the learner should be able to name rooms or areas in a house, mention their uses, identify equ","PUBLISHED","none","","","empty","empty","empty","","",""
"90eec968-1c32-42d9-98de-864f34997d26","Matching Weather Symbols to Weather Conditions","g2-environmental-matching-weather-symbols-to-weather-conditions","Environmental","Environment and its resources","1.1 Weather — responding, recording and interpreting weather conditions","By the end of the lesson, the learner should be able to identify weather conditions, respond safely, record weather usin","PUBLISHED","none","","","empty","empty","empty","","",""
"f4a610e5-6b91-4131-9dca-d0ffa31f922e","Making Shapes Through Hopping","g2-movement-making-shapes-through-hopping","Movement","Movement: Basic Movement Skills","1.1 Locomotor Skills: Hopping — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when hopping, perform hopping in different ","PUBLISHED","none","","","empty","empty","empty","","",""
"0b7aed6a-86e4-45af-824c-19847debd91d","Activities in the Home: Subject-verb agreement: was and were","g2-english-activities-in-the-home-subject-verb-agreement-was-and-were","English","Listening and Speaking","1.3 Language Structures and Functions — Activities in the Home: Subject-verb agreement: was and were","By the end of the lesson, the learner should be able to: recognise and use correct subject-verb agreement in sentences a","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through activities in the home. are you ready? welcome! our mission is to "
"3270ad29-e435-40d2-87a3-587dd1de7b4a","Making Letters Through Hopping","g2-movement-making-letters-through-hopping","Movement","Movement: Basic Movement Skills","1.1 Locomotor Skills: Hopping — 12 official lesson(s)","By the end of the lesson, the learner should be able to name body parts used when hopping, perform hopping in different ","PUBLISHED","none","","","empty","empty","empty","","",""
"262246f2-332c-4786-86ef-b106858acced","Uses of Different Rooms at Home","g2-hygiene-nutrition-uses-of-different-rooms-at-home","Hygiene & Nutrition","Health Practices","1.3 Use of Different Rooms in a House — 4 official lesson(s)","By the end of the lesson, the learner should be able to name rooms or areas in a house, mention their uses, identify equ","PUBLISHED","none","","","empty","empty","empty","","",""
"43b7a217-14dc-40df-bb4e-d2ba9e75d0b2","Kutumia -ako katika sentensi","g2-kiswahili-kutumia-ako-katika-sentensi","Kiswahili","Sarufi","Shuleni — Matumizi ya -ako na -enu","By the end of the lesson, the learner should be able to: use -ako correctly to show possession in simple Kiswahili sente","PUBLISHED","none","","","empty","empty","empty","","",""
"0964d029-c23e-453a-a4c4-fd48af9ab3d8","Listening in Conversations","listening-in-conversations","English Language Activities","1.0 Listening","1.5 Conversation","Listen to informational texts and pick out the key details; ask and answer relevant questions in a listening text","PUBLISHED","both","10","10","suspicious","suspicious","suspicious","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","GENERIC: ""here is what you need to know""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""pay attention""; GENERIC: ""listen carefully""","hello! today we will learn about listening skills together. hello, friend! today we are going to learn about listening skills through conversation. are you ready? welcome! our mission is to learn abou"
"bc7cda0b-de66-4e48-9d90-b82a7e95daba","Recording Today’s Weather Using Symbols","g2-environmental-recording-today-s-weather-using-symbols","Environmental","Environment and its resources","1.1 Weather — responding, recording and interpreting weather conditions","By the end of the lesson, the learner should be able to identify weather conditions, respond safely, record weather usin","PUBLISHED","none","","","empty","empty","empty","","",""
"cfdd2c2e-c29d-4903-ab9b-cdb44037a8d0","Counting in 2s Forward up to 100","g2-mathematics-counting-in-2s-forward-up-to-100","Mathematics","Numbers","1.2 Whole Numbers","By the end of the lesson, the learner should be able to: count numbers forward and backward up to 100","PUBLISHED","both","10","10","contaminated","contaminated","contaminated","FORBIDDEN: ""reading comprehension""; FORBIDDEN: ""read a short passage""; FORBIDDEN: ""good readers""; FORBIDDEN: ""words say""; FORBIDDEN: ""what did you learn about reading""; GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""; REFLECTION_MISMATCH: Math asks about reading","FORBIDDEN: ""reading comprehension""; FORBIDDEN: ""read a short passage""; FORBIDDEN: ""good readers""; FORBIDDEN: ""words say""; FORBIDDEN: ""what did you learn about reading""; GENERIC: ""here is what you need to know""; GENERIC: ""this is an example sentence""; GENERIC: ""we use this every day""; GENERIC: ""take a moment to think""; GENERIC: ""are you ready""; GENERIC: ""listen carefully""; REFLECTION_MISMATCH: Math asks about reading","hello! today we will learn about reading comprehension together. hello, friend! today we are going to learn about reading comprehension through everyday life. are you ready? welcome! our mission is to"
